10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
8.02617, 17.9779, 9.3062, 18.7636, 13.8523, 23.9462, 22.0171, 37.5242, 1030.43, 1052.64, 1173.22, 1432.76, 3605.03, 1075.08, 203.097, 539.193, 0.00025, -2506.05, 1682.43, 1682.43
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
10.4362, 14.6647, 9.80835, 10.789, 17.2319, 16.7303, 31.6683, 18.7118, 1030.37, 1084.37, 1157.64, 1462.08, 2678.08, 22.0991, 668.748, 780.355, 0.00025, -2502.9, 15212.9, 15212.9
