10.3123085784467,11.2050396243147,14.040839478629,16.9204609243258,15.3665561274292,11.8754449855047,22.6923156838244,19.1897149550222,1016.9574081071,1081.26426816071,1129.94057171687,1388.01163173887,3184.03376141936,3724.03698799903,1142.93393673662,1485.86524176488,0.00025,-2715.51926698437,2570.61662968432,2570.61662968432
17.0827039463557,11.7879571221387,13.7429394818747,10.9527661556487,15.6704449633031,15.9193840719952,21.2129840780803,39.30177481979,1049.38225997873,1135.63906003091,1200.06545039415,1491.9086253176,1040.32043119271,1082.49119585927,1529.76197891375,3995.77122914186,0.00025,-2699.05618614309,1288.73356276419,1288.73356276419
22.4760555385306,14.5502231511651,11.3507557913741,13.8452336240635,21.7968775720494,18.0004194165926,14.9578303728424,31.58979816663,1050.26516152874,1072.77701318628,1107.33422965246,1460.5966483346,5039.89211135285,2759.79977409707,5362.40743304493,27.3184570146259,0.00025,-2933.91903536702,784.388417313114,784.388417313114
7.00205253454428,29.8201644684214,17.7839934334957,13.1527846969612,23.1547506640971,25.8945260255068,16.4081023252508,15.0783853715495,1040.60926455959,1119.76692432648,1190.69044691235,1445.85520337064,59.4163345418405,5355.11171667217,3712.92908865865,3494.29883261269,0.00025,-2848.7325343846,2671.48206658444,2671.48206658444
17.9868860282443,19.733981074762,17.10586821468,16.8636136504863,13.4771000353453,14.3211911315904,20.4188126087779,20.250957264394,1033.82619411781,1146.13737742854,1158.61196737121,1346.1430583752,2427.21487909087,4886.96650839073,995.452256886894,5266.62038354063,0.00025,-2845.39844238451,22490.3710768086,22490.3710768086
18.4635690035238,21.6223467868488,20.4695791579817,19.9062723737747,26.6924697414383,12.5477628210261,12.7841120664128,17.4877961388192,1051.88841177378,1071.79993890115,1210.12131845937,1465.27102871949,3210.57072646336,298.521940536029,3928.2657300256,833.887801344786,0.00025,-2671.62111165411,3696.76537411735,3696.76537411735
12.7857204422708,14.881007583712,28.6955036362154,8.91972178383175,5.63812754916478,31.8055500303107,21.674769011361,27.4364340037537,1083.4471492381,1105.40135809773,1204.22451782861,1470.54509597816,1012.50932302682,2204.02306575123,3060.1596188077,215.522602402931,0.00025,-2757.53347696632,3628.2900041135,3628.2900041135
12.908496180577,9.67495706746977,12.5857795122402,20.6567279650915,26.297527370365,47.1278162181739,17.7349696526945,52.0173783185736,999.315105872233,1151.08600290707,1231.67004377956,1476.89107369219,978.087700525601,2940.05107282894,4795.5943321632,5405.45795153032,0.00025,-2807.11977918784,1594.90671430633,1594.90671430633
12.8305220103349,19.7795525634176,23.3824189951956,10.1876582066544,20.6162740098902,41.1332638309817,51.7098522461252,25.1429377978784,1079.52658549049,1131.23672130736,1183.89613196132,1424.2242941249,4194.37907592847,1761.113111642,1818.5348610762,5212.22013837348,0.00025,-2852.85246256633,3016.6071184164,3016.6071184164
11.4859859856235,14.4954162099569,9.14333782971623,13.5211814691936,22.646138614882,14.0406994032447,27.7325532936403,15.2875701103022,1016.88832294487,1069.11451229428,1078.61285666573,1405.66669101241,2619.67654145777,173.631566166342,3440.3401905681,3762.81143712457,0.00025,-2764.54359923261,2177.2327780571,2177.2327780571
