1.94775074561308E-16,-4.4725769725727E-23,-0.509941211023304,-4.22768648014489E-09,0.014788946457727,-0.029037889124776,0.042278875345472,-0.054367723887092,0.064433516857576,-0.073373295263494,0.081748004590288,-0.088171764589959,-0.093569044784064,0.098084579847918,0.101943787614881,-0.105099234452991,-0.10753131874525,0.109386980771908,-0.110875611847988,0.112024270701305,-0.112590984599132,0.113597025962933,-0.113702823565005,0.113867138819053,-0.11404270611202,0.114170652647985,0.114102843863254,0.113925659797312,-0.113743435274465,-0.11360582523271,-0.113487629524133,0.113462815422706,0.112913803571867,0.112804489091311,0.11266744955657,0.112469125125708,0.112206868006563,0.111954145657422,0.111763904135126,0.111610215952492,0.111432765776632,-0.111226315404361,-0.111037823826679,-0.110856751634429,-0.110742989492667,-0.110616124085416,-0.110468046815415,-0.110331599419477,-0.11023290369638,-0.110167566518065,-0.110152793557766,-0.111317666781087,0.10794586537449,-0.010984442416445
2.51293440427351E-16,-1.62670357666093E-21,0.052530451847538,4.95977287050683E-10,0.003131057736905,-0.006360818594027,0.009749944838498,-0.01334971632505,0.016950912078017,-0.020714317601141,0.024741626427548,-0.028533568640621,-0.03226849897906,0.035916599074991,0.039495640929556,-0.042932803896629,-0.046170360277362,0.049227583818432,-0.052163278060989,0.054966466965582,-0.057492504958658,0.060242812009416,-0.062513040072881,0.064791729174186,-0.067051967276929,0.069257070130293,0.071310379286361,0.073256792135042,-0.075157712574589,-0.077045318584907,-0.078903316990134,0.080782470158249,0.082245236275482,0.083975290735159,0.085641141387029,0.087215905329606,0.088695741996688,0.090138043398526,0.091587452375379,0.0930259833469,0.094405583473135,-0.095722759987121,-0.09701882553109,-0.098288194097253,-0.099585944235329,-0.100843909992274,-0.102056816223218,-0.103257377262778,-0.104473490654137,-0.105705410758411,-0.106972254460973,-0.109434006172894,0.107404918088326,-0.010576277002099
2.90245928897388E-16,-3.9059802505126E-22,0.327187454258959,2.7931979085018E-09,-0.004599803246978,0.00878424192546,-0.012216953827471,0.014745360347517,-0.01610951677632,0.016602067852448,-0.016395590962684,0.015289550435469,0.013580277809323,-0.011378769760649,-0.008787812252137,0.005871966854799,0.002697618532117,0.000668127567186,-0.004172011323259,0.007775780056596,-0.011418033657879,0.015165825694836,-0.018845526041179,0.022547710680212,-0.026258268295847,0.029955707758584,0.033585289688542,0.037152695225684,-0.040678255332273,-0.044175156289193,-0.047631837306793,0.051075163563102,0.054228310210827,0.057517840425949,0.060733290540784,0.063851733291957,0.066866153605052,0.069816993420996,0.072739130915536,0.075620049026943,0.078421389427598,-0.081139656145727,-0.083809311063347,-0.086427957913449,-0.089044798239926,-0.091601985531787,-0.094095810504811,-0.096557866905697,-0.099016850045265,-0.101476659164626,-0.103957596769839,-0.107648456969445,0.106892134137072,-0.01018936277781
3.12402471066483E-16,2.81291365835754E-21,0.382401794680679,3.24104500365293E-09,-0.008944811398453,0.017407454633604,-0.02497532336362,0.031470403855845,-0.036340277612062,0.04009923072944,-0.043045522449452,0.044469678340991,0.044914855889487,-0.044501345009465,-0.043381006080928,0.041585452545983,0.039165874930141,-0.036237354281107,0.032926909196525,-0.029287679950168,0.025310189141716,-0.02127046813441,0.016916702144251,-0.01247793817087,0.00796012126567,-0.003373961996873,0.001260225923667,0.005913711727343,-0.010569856369212,-0.015223069684383,-0.019863623344883,0.024495028650189,0.028981857979707,0.033518712289153,0.038001103309618,0.042407695958872,0.046726557677733,0.050980411892316,0.055192870796525,0.059354289331678,0.063433270370545,-0.067424336315249,-0.071353595188135,-0.075219769901833,-0.079064764127183,-0.082838830435565,-0.086538231190031,-0.090192114568393,-0.093828693703311,-0.097454254948527,-0.101089328016407,-0.105949417986407,0.106404176538705,-0.009821182258483
3.18723478488622E-16,7.1695071898027E-21,0.286618768844507,2.41703146116642E-09,-0.01048170257754,0.020591971899604,-0.029987615208688,0.038522651594811,-0.045510462214476,0.051507951312345,-0.05682780301621,0.060441801296506,0.062957634823382,-0.064454429778715,-0.065077584383876,0.064809650375686,0.063668190345273,-0.06178114998626,0.059311887040471,-0.056314539119214,0.052718726929945,-0.049049746155121,0.044732337411021,-0.040233791648833,0.035553535278555,-0.030693232770817,-0.025643876792355,-0.020461604721558,0.015194040726843,0.009863794568207,0.004480376098085,0.000937918646065,0.006379108562382,0.01183076622157,0.017280199129417,0.022705670061593,0.028088772807807,0.033433673140328,0.038751062136402,0.044031471465067,0.049247631255331,-0.054389851585533,-0.05947400013846,-0.06449754972492,-0.069493255291093,-0.074417032710271,-0.079263192792183,-0.084056755522463,-0.088823863558227,-0.093571699426044,-0.098319829863456,-0.104308627238745,0.105932923369132,-0.009465607559963
3.09925123640999E-16,1.1833646179408E-20,0.107600095107738,8.93084834318885E-10,-0.009741447455154,0.019328251568762,-0.028579400266905,0.037420334355661,-0.045173220591914,0.052308917742605,-0.059079241738226,0.064332121979783,0.068600376026736,-0.071892797469821,-0.074308180858863,0.075772792464344,0.076257680898612,-0.075871308779108,0.074776047835792,-0.07301146854847,0.070454588419269,-0.067780046472639,0.064192248251756,-0.060309002785542,0.056121957414536,-0.051622892238617,-0.046776540609143,-0.041656883818003,0.036334284715504,0.030844882562968,0.025198315498553,-0.019431901316754,-0.013452185873204,-0.007451566148461,-0.001365317937581,0.004782775735917,0.010966512166759,0.017170763861719,0.023391600577084,0.029616903588989,0.03582052183543,-0.041986085658719,-0.048117031650044,-0.054206899021965,-0.060277081777684,-0.066286423202401,-0.072225026935537,-0.078111765397143,-0.083968815777113,-0.089802506148486,-0.095630013730242,-0.102714722023932,0.10547510606607,-0.009120172827348
2.86823806741372E-16,1.59675660588784E-20,-0.086386367234485,-7.54659796032939E-10,-0.007274610198565,0.014645346126238,-0.02213270226655,0.029754652179068,-0.036968600942924,0.044082141841363,-0.051247532308188,0.057386431256581,0.062861439884804,-0.067603275785505,-0.071639654286795,0.074842149542389,0.077127943800005,-0.078556652121931,0.079252735161191,-0.079224027924468,0.078301313610128,-0.077203836683527,0.075018311384848,-0.072420177111325,0.069389100719761,-0.065903525567466,-0.061902819937534,-0.057466811570486,0.052678223735577,0.047581564992167,0.042185671183284,-0.036542935720065,-0.030472043570735,-0.024316983879354,-0.017949820387391,-0.01139766596525,-0.004695622785881,0.002121199167765,0.00903246845389,0.016020470794871,0.02305701850706,-0.030116354931104,-0.037186965673442,-0.044255465903461,-0.05132929360064,-0.058367213953413,-0.065352538110643,-0.072295629115356,-0.079212497691363,-0.086106617219071,-0.092991114947918,-0.101150608307878,0.105025810084632,-0.008781170253676
2.50248218296231E-16,1.87372596450083E-20,-0.227357334025885,-1.95246956970649E-09,-0.003631736604712,0.007572521247848,-0.012030400194429,0.01711874508671,-0.022540003277619,0.028412595894421,-0.034787016584547,0.040858669394338,0.046768594194935,-0.052383047554477,-0.057649837836664,0.062396242521,0.066483771208108,-0.069896857167734,0.072685587679071,-0.074807337455516,0.076051121527497,-0.077071357988576,0.076939185935898,-0.076289728061036,0.075083548990983,-0.073279705299807,-0.070790937820021,-0.067688503145309,0.064054983779276,0.05993642940279,0.055338663449028,-0.05032404483049,-0.044640526912888,-0.038753991420656,-0.032487310570711,-0.025871843348495,-0.018952466083423,-0.011784905392819,-0.004407745248592,0.00315264840835,0.010862754926029,-0.018684488995212,-0.026588540984184,-0.034551308112611,-0.042563297294722,-0.050579922000355,-0.058574786940185,-0.066547042067354,-0.074504024605992,-0.082444102915885,-0.090374459301113,-0.099599245358139,0.104580136159691,-0.008444903563277
2.02311924083528E-16,1.97015316155298E-20,-0.277080128834351,-2.37774925304898E-09,0.000638548036278,-0.000838669598785,0.000255214862176,0.001308566368104,-0.003881239211127,0.00740383873302,-0.011847061902498,0.016854747262767,0.022333094728799,-0.028111861329283,-0.034063870504318,0.039989730591,0.045700319396364,-0.051086497805804,0.056094532718437,-0.060616012014186,0.064403570661896,-0.067945534843308,0.070392590638471,-0.072247250321783,0.07344309350933,-0.073912859918077,-0.07354037855366,-0.072373027449506,0.070479554648459,0.06789927813517,0.064631290150334,-0.060741284064593,-0.055922312746832,-0.050730748043394,-0.044953094386775,-0.038624651226362,-0.031799835954072,-0.024554662172708,-0.016947030037659,-0.00901438283202,-0.000798377136061,-0.007647969002045,-0.016274881906307,-0.025045308012085,-0.033929771514281,-0.042876949821972,-0.051847611110334,-0.06082670272841,-0.069810072450731,-0.078788433423016,-0.087760828937441,-0.0980491648065,0.104134782432537,-0.008108882007222
1.47521912227535E-16,1.91509033421986E-20,-0.252740504491076,-2.17571431799846E-09,0.004991195889626,-0.009495155998716,0.013085297969033,-0.015502136968144,0.01636114471495,-0.015874565274778,0.014128294371932,-0.010932402147905,-0.006601794493857,0.001313967397269,-0.004744053907572,0.011368143686378,0.018332859461706,-0.025434195311745,0.032504371857919,-0.039366491443631,0.045748380876518,-0.051903130677006,0.057137056563527,-0.061753375351089,0.065654060093946,-0.068740923098743,-0.070867688734654,-0.072044509858318,0.072313146984659,0.071696884958641,0.070182430554764,-0.067829994710498,-0.064290673588651,-0.060177514705819,-0.055250395289374,-0.04954543661964,-0.043123617973528,-0.036078253775145,-0.028485235973045,-0.020393499424413,-0.011853964653211,0.002935783582699,-0.006289243732667,-0.015768120222216,-0.025448824161716,-0.035270095023055,-0.045176727718548,-0.055136296178918,-0.065130028495115,-0.075138039817795,-0.08514862099875,-0.096499278297011,0.103689422639294,-0.00777286045116
